id_client;id_vehicle;id_year;id_claim;claim_nb;claim_amount
A00030396;V02;Year 0;CL01;1;amount= 2614.64
A00019393;V01;Year 0;CL01;1;amount= 1293.42
A00074938;V01;Year 0;CL02;1;amount= 1898.54
A00029750;V01;Year 0;CL01;1;amount= 410.35
A00038751;V01;Year 0;CL01;1;amount= 7158.97
A00088988;V01;Year 0;CL01;1;amount= 431.56
A00004176;V01;Year 0;CL01;1;amount= 645.55
A00054445;V01;Year 0;CL01;1;amount= -280.29
A00022684;V01;Year 0;CL01;1;amount= 175.37
A00054949;V01;Year 0;CL01;1;amount= 1951.37
A00082738;V01;Year 0;CL01;1;amount= 669.84
A00076366;V01;Year 0;CL01;1;amount= 0
A00074300;V01;Year 0;CL01;1;amount= 3027.21
A00024201;V01;Year 0;CL01;1;amount= -481.43
A00005455;V01;Year 0;CL01;1;amount= 460.03
A00068390;V01;Year 0;CL01;1;amount= 243.91
A00181586;V01;Year 0;CL01;1;amount= 1236
A00051822;V01;Year 0;CL01;1;amount= 169.63
A00004019;V03;Year 0;CL01;1;amount= 1236
A00049857;V01;Year 0;CL01;1;amount= 309.07
A00024793;V01;Year 0;CL01;1;amount= 165.74
A00078174;V01;Year 0;CL01;1;amount= 359.27
A00026338;V01;Year 0;CL01;1;amount= 538.98
A00065503;V01;Year 0;CL01;1;amount= 651.22
A00028941;V02;Year 0;CL01;1;amount= 68.77
A00072352;V01;Year 0;CL01;1;amount= 636.45
A00057823;V01;Year 0;CL01;1;amount= 7365.53
A00086973;V01;Year 0;CL01;1;amount= 325.51
A00027696;V02;Year 0;CL01;1;amount= 463.45
A00008884;V01;Year 0;CL01;1;amount= 110.98
A00007077;V01;Year 0;CL01;1;amount= 106.14
A00082281;V01;Year 0;CL01;1;amount= 3588.68
A00011361;V01;Year 0;CL01;1;amount= 2406.5
A00091262;V01;Year 0;CL01;1;amount= 567.74
A00091264;V01;Year 0;CL01;1;amount= -416.15
A00045157;V01;Year 0;CL02;1;amount= 106.14
A00022910;V01;Year 0;CL01;1;amount= 375.76
A00071567;V01;Year 0;CL01;1;amount= 3818.28
A00033905;V01;Year 0;CL01;1;amount= -889.76
A00008809;V01;Year 0;CL01;1;amount= 2.42
A00054739;V01;Year 0;CL01;1;amount= 1236
A00077693;V01;Year 0;CL01;1;amount= 114.19
A00005657;V01;Year 0;CL02;1;amount= 150
A00078041;V01;Year 0;CL03;1;amount= 535.87
A00007222;V01;Year 0;CL01;1;amount= 681.21
A00072810;V01;Year 0;CL01;1;amount= 0
A00036445;V01;Year 0;CL01;1;amount= 1165.45
A00047855;V01;Year 0;CL01;1;amount= 604.68
A00026548;V01;Year 0;CL01;1;amount= 2393.19
A00059671;V01;Year 0;CL02;1;amount= 89.7
A00049451;V01;Year 0;CL01;1;amount= 133.51
A00078624;V01;Year 0;CL02;1;amount= 510.99
A00008126;V01;Year 0;CL01;1;amount= 1410.38
A00053582;V01;Year 0;CL01;1;amount= 1236
A00055274;V01;Year 0;CL01;1;amount= 502.82
A00067770;V01;Year 0;CL01;1;amount= 529.53
A00017632;V01;Year 0;CL02;1;amount= 82.32
A00015132;V01;Year 0;CL01;1;amount= 204.54
A00015035;V01;Year 0;CL01;1;amount= -322.11
A00038011;V01;Year 0;CL01;1;amount= 260.16
A00002359;V01;Year 0;CL01;1;amount= 106.14
A00058596;V02;Year 0;CL01;1;amount= 85
A00021500;V01;Year 0;CL01;1;amount= -586.11
A00020628;V01;Year 0;CL01;1;amount= 378.51
A00031942;V01;Year 0;CL01;1;amount= 3116.69
A00061504;V02;Year 0;CL01;1;amount= 136.99
A00028182;V01;Year 0;CL01;1;amount= 1236
A00046276;V01;Year 0;CL02;1;amount= 460.17
A00037249;V01;Year 0;CL01;1;amount= -383.32
A00053872;V01;Year 0;CL01;1;amount= 859.57
A00051107;V02;Year 0;CL01;1;amount= 318.61
A00006721;V01;Year 0;CL01;1;amount= -501.77
A00089113;V01;Year 0;CL01;1;amount= 1682.61
A00083185;V01;Year 0;CL02;1;amount= 2683.76
A00060732;V01;Year 0;CL01;1;amount= -203.19
A00046276;V01;Year 0;CL01;1;amount= 862.18
A00075995;V02;Year 0;CL01;1;amount= 1505.05
A00011410;V01;Year 0;CL01;1;amount= 687.6
A00077569;V01;Year 0;CL01;1;amount= 465.12
A00084740;V01;Year 0;CL01;1;amount= 478.93
A00007725;V01;Year 0;CL01;1;amount= 454.55
A00009967;V01;Year 0;CL01;1;amount= 338.6
A00058104;V01;Year 0;CL01;1;amount= 544.97
A00059621;V02;Year 0;CL01;1;amount= -144
A00055990;V01;Year 0;CL01;1;amount= 1236
A00017373;V01;Year 0;CL01;1;amount= 143.57
A00029081;V01;Year 0;CL01;1;amount= 385.31
A00063969;V01;Year 0;CL01;1;amount= 103.59
A00020599;V01;Year 0;CL01;1;amount= -391.64
A00076543;V01;Year 0;CL01;1;amount= 428.09
A00030030;V01;Year 0;CL01;1;amount= 397.86
A00007821;V01;Year 0;CL01;1;amount= 273.33
A00062839;V01;Year 0;CL01;1;amount= 1236
A00050581;V01;Year 0;CL01;1;amount= 606.98
A00024031;V01;Year 0;CL01;1;amount= 2119.69
A00088030;V01;Year 0;CL01;1;amount= 244.42
A00013832;V01;Year 0;CL01;1;amount= 1978.07
A00087591;V01;Year 0;CL01;1;amount= 847.83
A00023076;V01;Year 0;CL01;1;amount= 442.08
A00081318;V01;Year 0;CL01;1;amount= 638.66
A00043438;V01;Year 0;CL01;1;amount= 411.36
A00053785;V01;Year 0;CL01;1;amount= 1913.77
A00016465;V01;Year 0;CL01;1;amount= 268.7
A00035298;V02;Year 0;CL01;1;amount= 153.4
A00027925;V01;Year 0;CL01;1;amount= 454.76
A00010003;V01;Year 0;CL01;1;amount= 2683.76
A00034370;V01;Year 0;CL01;1;amount= 1459.99
A00065214;V01;Year 0;CL01;1;amount= 154.54
A00027314;V01;Year 0;CL01;1;amount= 1934.08
A00081184;V01;Year 0;CL01;1;amount= 273.29
A00074481;V01;Year 0;CL01;1;amount= 98.08
A00048383;V01;Year 0;CL01;1;amount= 1010.41
A00034716;V01;Year 0;CL01;1;amount= 2210.14
A00009835;V01;Year 0;CL01;1;amount= 106.14
A00023608;V01;Year 0;CL01;1;amount= 2880.58
A00068145;V01;Year 0;CL01;1;amount= 612.47
A00054281;V01;Year 0;CL01;1;amount= 367.36
A00063361;V01;Year 0;CL01;1;amount= 141.67
A00036986;V01;Year 0;CL02;1;amount= -1079.02
A00061878;V01;Year 0;CL01;1;amount= 934.23
A00052960;V02;Year 0;CL01;1;amount= 30.03
A00005029;V01;Year 0;CL01;1;amount= 520.47
A00027118;V01;Year 0;CL01;1;amount= 394.31
A00071796;V01;Year 0;CL01;1;amount= 504.8
A00128343;V01;Year 0;CL01;1;amount= 1236
A00026710;V01;Year 0;CL01;1;amount= 618
A00058822;V01;Year 0;CL01;1;amount= 1321.71
A00006268;V02;Year 0;CL01;1;amount= 1010.41
A00033410;V01;Year 0;CL01;1;amount= 405.28
A00066052;V01;Year 0;CL01;1;amount= 1282.46
A00032515;V02;Year 0;CL01;1;amount= 890.4
A00077802;V02;Year 0;CL01;1;amount= -601.34
A00039464;V01;Year 0;CL01;1;amount= 364.78
A00081945;V01;Year 0;CL01;1;amount= 1140.94
A00061414;V02;Year 0;CL02;1;amount= 532.33
A00027769;V01;Year 0;CL01;1;amount= 0
A00083874;V01;Year 0;CL01;1;amount= 277.79
A00003117;V01;Year 0;CL01;1;amount= 423.81
A00022163;V01;Year 0;CL01;1;amount= 64.57
A00003126;V01;Year 0;CL01;1;amount= 374.9
A00069196;V01;Year 0;CL01;1;amount= 1236
A00077463;V01;Year 0;CL01;1;amount= 1236
A00007788;V01;Year 0;CL01;1;amount= 1223.45
A00046539;V01;Year 0;CL01;1;amount= -609.04
A00008918;V01;Year 0;CL01;1;amount= 1535.52
A00073754;V01;Year 0;CL02;1;amount= 678.32
A00016879;V01;Year 0;CL01;1;amount= 412.74
A00043735;V02;Year 0;CL01;1;amount= 376.37
A00005954;V01;Year 0;CL01;1;amount= 1236
A00050768;V01;Year 0;CL01;1;amount= 592.95
A00042824;V01;Year 0;CL02;1;amount= 1577.3
A00017512;V01;Year 0;CL01;1;amount= 0
A00019094;V01;Year 0;CL01;1;amount= 4108.59
A00004665;V01;Year 0;CL01;1;amount= 1689.37
A00081520;V01;Year 0;CL01;1;amount= 289.11
A00073217;V01;Year 0;CL01;1;amount= -355.41
A00056490;V01;Year 0;CL01;1;amount= -220.71
A00141027;V01;Year 0;CL01;1;amount= 969.91
A00003217;V01;Year 0;CL01;1;amount= -387.26
A00066359;V01;Year 0;CL01;1;amount= 1010.41
A00049454;V01;Year 0;CL01;1;amount= 1550.37
A00057205;V01;Year 0;CL01;1;amount= 373.99
A00004609;V01;Year 0;CL01;1;amount= 345.51
A00011683;V01;Year 0;CL01;1;amount= 1236
A00031628;V01;Year 0;CL02;1;amount= -986.08
A00024945;V01;Year 0;CL01;1;amount= -916.46
A00023670;V01;Year 0;CL01;1;amount= 230.37
A00037193;V01;Year 0;CL01;1;amount= 91.5
A00001328;V01;Year 0;CL01;1;amount= 224.68
A00036085;V01;Year 0;CL01;1;amount= 514.57
A00043071;V01;Year 0;CL01;1;amount= 632.03
A00039066;V01;Year 0;CL01;1;amount= 1236
A00038215;V01;Year 0;CL01;1;amount= 2017.19
A00041495;V01;Year 0;CL01;1;amount= 1236
A00086570;V01;Year 0;CL01;1;amount= 106.14
A00075237;V01;Year 0;CL01;1;amount= 130.51
A00000405;V01;Year 0;CL01;1;amount= -171.12
A00076911;V01;Year 0;CL03;1;amount= 189.44
A00036852;V01;Year 0;CL01;1;amount= 1236
A00038076;V02;Year 0;CL01;1;amount= 459.19
A00079580;V01;Year 0;CL01;1;amount= 0
A00072269;V01;Year 0;CL01;1;amount= 141828.26
A00026085;V01;Year 0;CL02;1;amount= 1236
A00001719;V01;Year 0;CL01;1;amount= 640.07
A00022049;V01;Year 0;CL01;1;amount= 116.61
A00053491;V01;Year 0;CL01;1;amount= 1236
A00006843;V01;Year 0;CL01;1;amount= 1524.92
A00058665;V01;Year 0;CL01;1;amount= 1236
A00067222;V01;Year 0;CL02;1;amount= 59.8
A00030962;V01;Year 0;CL02;1;amount= -428.27
A00023832;V01;Year 0;CL01;1;amount= 124.84
A00027311;V01;Year 0;CL01;1;amount= 791.12
A00072985;V01;Year 0;CL01;1;amount= 519.06
A00035448;V01;Year 0;CL01;1;amount= 1535.94
A00016845;V01;Year 0;CL01;1;amount= 0
A00037295;V01;Year 0;CL01;1;amount= 57.41
A00086847;V01;Year 0;CL01;1;amount= 515.63
A00017792;V01;Year 0;CL01;1;amount= 471.89
A00060820;V02;Year 0;CL01;1;amount= -70.84
A00037644;V01;Year 0;CL01;1;amount= 529.17
A00017122;V01;Year 0;CL02;1;amount= -748.53
A00031325;V02;Year 0;CL01;1;amount= 1236
A00070276;V01;Year 0;CL01;1;amount= 2889.7
A00068028;V01;Year 0;CL01;1;amount= 47.28
A00116768;V01;Year 0;CL01;1;amount= 2519.17
A00071931;V01;Year 0;CL01;1;amount= 1317.84
A00081207;V01;Year 0;CL01;1;amount= 804.87
A00011249;V01;Year 0;CL01;1;amount= 2355.39
A00029509;V01;Year 0;CL01;1;amount= 203.49
A00013117;V01;Year 0;CL01;1;amount= 2696.58
A00011926;V01;Year 0;CL01;1;amount= 87.48
A00073840;V01;Year 0;CL01;1;amount= 0
A00071062;V01;Year 0;CL01;1;amount= 1236
A00086566;V01;Year 0;CL01;1;amount= 106.14
A00049732;V02;Year 0;CL01;1;amount= 450.27
A00045594;V02;Year 0;CL01;1;amount= 622.16
A00021532;V01;Year 0;CL01;1;amount= 2683.76
A00067024;V01;Year 0;CL01;1;amount= 871.17
A00018982;V01;Year 0;CL01;1;amount= 328.75
A00085632;V01;Year 0;CL01;1;amount= 5208.64
A00002566;V01;Year 0;CL02;1;amount= 3693.79
A00042439;V01;Year 0;CL01;1;amount= 1961.38
A00059071;V01;Year 0;CL01;1;amount= 499.76
A00031632;V01;Year 0;CL01;1;amount= -783.19
A00012203;V01;Year 0;CL01;1;amount= 1236
A00019550;V01;Year 0;CL01;1;amount= 97
A00054551;V01;Year 0;CL01;1;amount= 110.98
A00063636;V01;Year 0;CL01;1;amount= 1576.25
A00025705;V01;Year 0;CL01;1;amount= 401.84
A00076856;V02;Year 0;CL01;1;amount= 257.43
A00025029;V01;Year 0;CL01;1;amount= 1236
A00042203;V01;Year 0;CL01;1;amount= 130.11
A00026805;V01;Year 0;CL01;1;amount= 110.98
A00069079;V01;Year 0;CL01;1;amount= 1010.41
A00038226;V01;Year 0;CL01;1;amount= 114.2
A00018485;V01;Year 0;CL01;1;amount= 490.42
A00071773;V01;Year 0;CL02;1;amount= 331.74
A00021654;V01;Year 0;CL01;1;amount= 1400.48
A00090727;V01;Year 0;CL01;1;amount= 3532.87
A00087473;V01;Year 0;CL01;1;amount= 1442.87
A00004305;V01;Year 0;CL02;1;amount= 110.98
A00010021;V01;Year 0;CL01;1;amount= 468.25
A00008947;V01;Year 0;CL02;1;amount= 643.13
A00087923;V01;Year 0;CL01;1;amount= 2298.39
A00072328;V01;Year 0;CL02;1;amount= 1974.83
A00083453;V01;Year 0;CL01;1;amount= 1236
A00045861;V01;Year 0;CL01;1;amount= 266.73
A00072860;V01;Year 0;CL01;1;amount= 843.44
A00033949;V01;Year 0;CL01;1;amount= 1284.81
A00014766;V01;Year 0;CL01;1;amount= 1406.38
A00042175;V01;Year 0;CL01;1;amount= 295.11
A00068228;V02;Year 0;CL01;1;amount= 2056.19
A00049907;V01;Year 0;CL01;1;amount= 1236
A00022953;V01;Year 0;CL01;1;amount= -146.93
A00001444;V01;Year 0;CL01;1;amount= 179.4
A00057044;V01;Year 0;CL01;1;amount= 727.03
A00028332;V01;Year 0;CL01;1;amount= 2720.62
A00040910;V01;Year 0;CL01;1;amount= 1795.31
A00035474;V02;Year 0;CL01;1;amount= 10
A00031287;V01;Year 0;CL01;1;amount= 106.14
A00007593;V01;Year 0;CL01;1;amount= 377.88
A00088281;V01;Year 0;CL01;1;amount= -394.35
A00076524;V01;Year 0;CL01;1;amount= 189.56
A00066398;V01;Year 0;CL01;1;amount= 89.7
A00048251;V01;Year 0;CL01;1;amount= 126.95
A00007559;V01;Year 0;CL01;1;amount= 1236
A00045267;V01;Year 0;CL02;1;amount= 0
A00009203;V01;Year 0;CL01;1;amount= 74.2
A00033528;V02;Year 0;CL01;1;amount= 106.14
A00033926;V01;Year 0;CL01;1;amount= 123.3
A00051523;V02;Year 0;CL01;1;amount= 1954.45
A00041510;V01;Year 0;CL01;1;amount= 998.82
A00028493;V01;Year 0;CL02;1;amount= 1236
A00010904;V01;Year 0;CL01;1;amount= -36.96
A00069657;V01;Year 0;CL01;1;amount= -376.97
A00022847;V02;Year 0;CL01;1;amount= 2411
A00001134;V01;Year 0;CL01;1;amount= 0
A00012877;V01;Year 0;CL01;1;amount= 1096.95
A00091433;V01;Year 0;CL01;1;amount= 2002.57
A00014483;V01;Year 0;CL01;1;amount= 0
A00042796;V01;Year 0;CL01;1;amount= -588.61
A00021310;V01;Year 0;CL01;1;amount= 21826.96
A00033511;V01;Year 0;CL05;1;amount= 0
A00032268;V01;Year 0;CL01;1;amount= 131.29
A00015892;V01;Year 0;CL01;1;amount= 106.14
A00075773;V01;Year 0;CL01;1;amount= 395.95
A00028401;V01;Year 0;CL02;1;amount= 1236
A00043379;V01;Year 0;CL01;1;amount= 2323.95
A00043308;V01;Year 0;CL01;1;amount= 638.21
A00001503;V02;Year 0;CL01;1;amount= 337.82
A00016605;V01;Year 0;CL01;1;amount= 1236
A00058579;V01;Year 0;CL02;1;amount= 110.98
A00048257;V01;Year 0;CL01;1;amount= 360.71
A00038488;V02;Year 0;CL01;1;amount= 3508.16
A00072413;V01;Year 0;CL01;1;amount= 60.29
A00159853;V01;Year 0;CL01;1;amount= 0
A00089672;V01;Year 0;CL01;1;amount= 79822.51
A00076866;V01;Year 0;CL01;1;amount= 115.04
A00071232;V01;Year 0;CL01;1;amount= 106.14
A00071068;V01;Year 0;CL01;1;amount= -4.17
A00019050;V01;Year 0;CL01;1;amount= 343.69
A00005219;V01;Year 0;CL03;1;amount= 125.95
A00027709;V01;Year 0;CL01;1;amount= 371.01
A00009038;V01;Year 0;CL02;1;amount= 1776.58
A00004858;V01;Year 0;CL01;1;amount= 1240.89
A00066937;V01;Year 0;CL01;1;amount= 1236
A00089957;V02;Year 0;CL01;1;amount= 84.42
A00016321;V01;Year 0;CL01;1;amount= 0
A00077391;V01;Year 0;CL01;1;amount= -619.18
A00048257;V01;Year 0;CL03;1;amount= 0
A00015395;V02;Year 0;CL01;1;amount= 1010.41
A00042691;V01;Year 0;CL01;1;amount= 1190.62
A00056857;V01;Year 0;CL01;1;amount= 201.19
A00082725;V01;Year 0;CL01;1;amount= 223.63
A00042144;V01;Year 0;CL01;1;amount= 1235.62
A00076654;V01;Year 0;CL01;1;amount= 287.65
A00019507;V01;Year 0;CL01;1;amount= 381.04
A00051714;V02;Year 0;CL01;1;amount= 3267.75
A00036073;V01;Year 0;CL01;1;amount= 404.82
A00062487;V01;Year 0;CL01;1;amount= 175.61
A00061574;V01;Year 0;CL01;1;amount= 5263.69
A00005654;V01;Year 0;CL01;1;amount= 0
A00055654;V01;Year 0;CL02;1;amount= 106.14
A00011266;V01;Year 0;CL01;1;amount= 2807.66
A00082386;V01;Year 0;CL01;1;amount= -353.75
A00067129;V01;Year 0;CL01;1;amount= 327.05
A00025727;V01;Year 0;CL01;1;amount= 1540
A00074758;V01;Year 0;CL01;1;amount= 395.9
A00053603;V01;Year 0;CL02;1;amount= 95.5
A00107937;V01;Year 0;CL01;1;amount= 1699.65
A00011520;V01;Year 0;CL01;1;amount= 234.05
A00069233;V01;Year 0;CL01;1;amount= 461.33
A00008247;V01;Year 0;CL02;1;amount= 277.47
A00008207;V01;Year 0;CL01;1;amount= -556.24
A00185347;V01;Year 0;CL01;1;amount= 365.51
A00090194;V01;Year 0;CL02;1;amount= 0
A00077826;V01;Year 0;CL01;1;amount= 60.29
A00081392;V01;Year 0;CL01;1;amount= 204.87
A00031847;V01;Year 0;CL01;1;amount= 0
A00052884;V01;Year 0;CL01;1;amount= 491.24
A00061307;V01;Year 0;CL01;1;amount= 306.26
A00006701;V01;Year 0;CL01;1;amount= 1303.01
A00084811;V01;Year 0;CL01;1;amount= 1266.27
A00081515;V01;Year 0;CL01;1;amount= 89.75
A00030311;V01;Year 0;CL01;1;amount= 295.45
A00075441;V01;Year 0;CL01;1;amount= 3393.18
A00049058;V02;Year 0;CL01;1;amount= 1236
A00060741;V01;Year 0;CL01;1;amount= 368.89
A00049491;V01;Year 0;CL01;1;amount= 1686.83
A00084702;V01;Year 0;CL01;1;amount= 23.92
A00009578;V01;Year 0;CL02;1;amount= 1010.41
A00021027;V01;Year 0;CL01;1;amount= 460.94
A00057180;V01;Year 0;CL01;1;amount= 610.73
A00024515;V01;Year 0;CL01;1;amount= 430.59
A00054256;V01;Year 0;CL01;1;amount= 2905.68
A00006153;V01;Year 0;CL01;1;amount= -109.15
A00081355;V01;Year 0;CL04;1;amount= 2683.76
A00042816;V01;Year 0;CL02;1;amount= 88.19
A00001915;V01;Year 0;CL01;1;amount= 134.75
A00069110;V01;Year 0;CL02;1;amount= 1081.69
A00003848;V01;Year 0;CL01;1;amount= 364.69
A00056191;V01;Year 0;CL01;1;amount= 273.84
A00019274;V01;Year 0;CL01;1;amount= 395.41
A00054447;V02;Year 0;CL02;1;amount= 828.48
A00075043;V01;Year 0;CL01;1;amount= 602.1
A00019799;V01;Year 0;CL01;1;amount= 1010.41
A00010036;V01;Year 0;CL01;1;amount= 86.73
A00005041;V01;Year 0;CL01;1;amount= 557.97
A00076517;V01;Year 0;CL01;1;amount= 907.94
A00004549;V01;Year 0;CL01;1;amount= 325.02
A00012484;V01;Year 0;CL01;1;amount= 62.62
A00084521;V01;Year 0;CL02;1;amount= 827.98
A00076436;V01;Year 0;CL01;1;amount= 340.94
A00021462;V01;Year 0;CL01;1;amount= 4317.76
A00049833;V01;Year 0;CL01;1;amount= 268.12
A00003243;V01;Year 0;CL02;1;amount= 703.32
A00020562;V01;Year 0;CL02;1;amount= 456.54
A00034697;V01;Year 0;CL01;1;amount= -1232.21
A00070319;V01;Year 0;CL01;1;amount= -274.01
A00085739;V01;Year 0;CL01;1;amount= 280.33
A00063572;V01;Year 0;CL01;1;amount= 265.7
A00021593;V01;Year 0;CL01;1;amount= 1635.41
A00039031;V01;Year 0;CL01;1;amount= 70.83
A00054812;V01;Year 0;CL01;1;amount= 389.24
A00044098;V01;Year 0;CL01;1;amount= 75.88
A00002045;V01;Year 0;CL01;1;amount= 1236
A00068349;V01;Year 0;CL02;1;amount= 2445.13
A00058496;V01;Year 0;CL02;1;amount= -702.1
A00049632;V01;Year 0;CL02;1;amount= 396.33
A00018056;V01;Year 0;CL01;1;amount= 0
A00059867;V01;Year 0;CL01;1;amount= 149.37
A00052853;V01;Year 0;CL01;1;amount= 412.85
A00019006;V02;Year 0;CL01;1;amount= 756.84
A00012234;V01;Year 0;CL01;1;amount= 2751.69
A00090785;V01;Year 0;CL01;1;amount= -23.14
A00031068;V01;Year 0;CL01;1;amount= 195
A00032289;V01;Year 0;CL01;1;amount= 1119.34
A00063992;V01;Year 0;CL01;1;amount= 110.98
A00025493;V01;Year 0;CL01;1;amount= 449.95
A00021768;V01;Year 0;CL01;1;amount= 1236
A00013005;V01;Year 0;CL01;1;amount= -695.23
A00015576;V02;Year 0;CL01;1;amount= 1046.62
A00054447;V02;Year 0;CL01;1;amount= 1236
A00065096;V01;Year 0;CL01;1;amount= 978.73
A00039219;V01;Year 0;CL01;1;amount= 334.47
A00058581;V01;Year 0;CL01;1;amount= 56.19
A00032033;V01;Year 0;CL01;1;amount= 1526.64
A00085347;V01;Year 0;CL02;1;amount= 426.99
A00064325;V01;Year 0;CL01;1;amount= 1136.31
A00080605;V01;Year 0;CL01;1;amount= 1010.41
A00078216;V01;Year 0;CL01;1;amount= 260.24
A00055532;V01;Year 0;CL01;1;amount= 2477.02
A00056341;V01;Year 0;CL01;1;amount= 1770.03
A00070656;V01;Year 0;CL01;1;amount= 77.86
A00017827;V01;Year 0;CL01;1;amount= 4474.03
A00061312;V01;Year 0;CL01;1;amount= 618
A00073543;V01;Year 0;CL01;1;amount= 244.3
A00037865;V01;Year 0;CL01;1;amount= 426.24
A00017258;V01;Year 0;CL01;1;amount= -909.01
A00038235;V01;Year 0;CL01;1;amount= 1442.65
A00090114;V01;Year 0;CL01;1;amount= 1192.79
A00069528;V01;Year 0;CL01;1;amount= 338.83
A00007216;V01;Year 0;CL01;1;amount= 56.19
A00072828;V01;Year 0;CL01;1;amount= 1890.03
A00041764;V01;Year 0;CL01;1;amount= 110.98
A00067235;V01;Year 0;CL01;1;amount= 1582.16
A00026783;V01;Year 0;CL01;1;amount= 1236
A00012673;V01;Year 0;CL01;1;amount= 56.19
A00127877;V01;Year 0;CL01;1;amount= 526.43
A00054852;V01;Year 0;CL01;1;amount= 340.84
A00156104;V01;Year 0;CL01;1;amount= 1236
A00002197;V01;Year 0;CL02;1;amount= 75.72
A00043126;V01;Year 0;CL01;1;amount= 0
A00083025;V01;Year 0;CL01;1;amount= 319.22
A00046187;V01;Year 0;CL01;1;amount= 0
A00048260;V01;Year 0;CL01;1;amount= 1873.72
A00056624;V01;Year 0;CL01;1;amount= 335.67
A00026212;V01;Year 0;CL01;1;amount= 60.29
A00077123;V01;Year 0;CL01;1;amount= 2549.54
A00088961;V01;Year 0;CL01;1;amount= -472.16
A00080673;V01;Year 0;CL01;1;amount= 267.71
A00007945;V01;Year 0;CL01;1;amount= 381.19
A00071343;V01;Year 0;CL01;1;amount= 492.06
A00038473;V01;Year 0;CL01;1;amount= 370.72
A00077028;V01;Year 0;CL01;1;amount= 665.13
A00039579;V01;Year 0;CL01;1;amount= 3059.23
A00055158;V01;Year 0;CL01;1;amount= 106.14
A00014405;V01;Year 0;CL01;1;amount= 431.08
A00020375;V01;Year 0;CL01;1;amount= 1265.9
A00073327;V02;Year 0;CL01;1;amount= 609.7
A00023024;V01;Year 0;CL01;1;amount= -369.02
A00038282;V01;Year 0;CL01;1;amount= 287.45
A00010675;V01;Year 0;CL01;1;amount= 2453.28
A00075864;V01;Year 0;CL02;1;amount= 2522.65
A00091372;V01;Year 0;CL01;1;amount= 1325.7
A00046310;V01;Year 0;CL01;1;amount= 123.14
A00012568;V01;Year 0;CL01;1;amount= 101.59
A00012993;V01;Year 0;CL01;1;amount= 4518.38
A00022693;V01;Year 0;CL01;1;amount= 106.14
A00035579;V01;Year 0;CL01;1;amount= 6708.07
A00010124;V01;Year 0;CL02;1;amount= 106.27
A00039229;V01;Year 0;CL01;1;amount= 82.32
A00030842;V01;Year 0;CL01;1;amount= 2447.8
A00013759;V01;Year 0;CL01;1;amount= 782.53
A00017035;V01;Year 0;CL01;1;amount= 460.76
A00046703;V01;Year 0;CL01;1;amount= 107.39
A00072693;V01;Year 0;CL01;1;amount= 515.97
A00076784;V01;Year 0;CL01;1;amount= 783.73
A00074258;V01;Year 0;CL01;1;amount= 351.21
A00053235;V02;Year 0;CL01;1;amount= 88.69
A00167894;V01;Year 0;CL01;1;amount= 2877.66
A00009204;V01;Year 0;CL01;1;amount= 221.81
A00051654;V01;Year 0;CL02;1;amount= 225.33
A00086325;V01;Year 0;CL01;1;amount= 155.3
A00048207;V01;Year 0;CL01;1;amount= 1347.52
A00032552;V01;Year 0;CL01;1;amount= 4884.77
A00033511;V01;Year 0;CL02;1;amount= 83.06
A00034628;V01;Year 0;CL01;1;amount= 531.94
A00012833;V01;Year 0;CL01;1;amount= 249.17
A00007952;V01;Year 0;CL03;1;amount= 451.08
A00044782;V02;Year 0;CL01;1;amount= 106.14
A00059331;V01;Year 0;CL01;1;amount= 832.14
A00015527;V01;Year 0;CL01;1;amount= 130.11
A00024229;V01;Year 0;CL01;1;amount= 0
A00030635;V01;Year 0;CL02;1;amount= 1236
A00082963;V01;Year 0;CL01;1;amount= 2870.52
A00074916;V01;Year 0;CL01;1;amount= 1576.24
A00024290;V01;Year 0;CL01;1;amount= 1236
A00039198;V01;Year 0;CL01;1;amount= 1715.02
A00074792;V01;Year 0;CL01;1;amount= 433.83
A00041427;V02;Year 0;CL01;1;amount= 441.95
A00091159;V01;Year 0;CL01;1;amount= 83.06
A00009322;V01;Year 0;CL01;1;amount= 1236
A00072249;V01;Year 0;CL02;1;amount= 80.73
A00019087;V01;Year 0;CL01;1;amount= 1236
A00056147;V01;Year 0;CL01;1;amount= 0
A00060109;V01;Year 0;CL01;1;amount= 122.22
A00077166;V01;Year 0;CL02;1;amount= 875.09
A00019044;V01;Year 0;CL01;1;amount= 2024.38
A00043456;V01;Year 0;CL01;1;amount= 0
A00032103;V01;Year 0;CL01;1;amount= 282.85
A00056181;V01;Year 0;CL01;1;amount= 804.02
A00081363;V02;Year 0;CL03;1;amount= 90.9
A00058292;V01;Year 0;CL01;1;amount= 1236
A00067089;V01;Year 0;CL02;1;amount= 785.65
A00071304;V01;Year 0;CL01;1;amount= 1236
A00013872;V01;Year 0;CL01;1;amount= 285.5
A00077161;V02;Year 0;CL01;1;amount= 4181.04
A00069512;V01;Year 0;CL01;1;amount= 75.88
A00089169;V01;Year 0;CL01;1;amount= 1870.04
A00007242;V01;Year 0;CL01;1;amount= 1126.93
A00085533;V01;Year 0;CL01;1;amount= 568.06
A00010869;V01;Year 0;CL01;1;amount= 106.14
